total_price,Quantity
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
10257.12,9
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
674.32,1
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
1348.64,2
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
2697.28,4
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
5394.56,8
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
786.41,1
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
1572.82,2
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
3145.64,4
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
6291.28,8
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
2528.26,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
7977.76,7
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
62.25,3
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
124.5,6
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
145.25,7
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
186.75,9
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
20.75,1
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
41.5,2
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
83.0,4
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
166.0,8
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
103.75,5
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
207.5,10
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
2534.49,3
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
5068.98,6
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
7603.47,9
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
741.09,3
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
1482.18,6
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
7120.71,9
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
247.03,1
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
494.06,2
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
988.12,4
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
1976.24,8
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
3247.72,7
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
4224.15,5
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
8448.3,10
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
3955.95,5
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
7911.9,10
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
2373.57,3
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4747.14,6
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
4175.64,9
